cyl point: [-16.188183, -34.997773, -0.394834] | cyl dist: 66.734330 
cyl point: [-16.188183, -34.997773, -0.394834] | cyl dist: 66.734330 
cyl point: [-15.924960, -34.997773, -0.394834] | cyl dist: 66.671448 
cyl point: [-15.924960, -34.997773, -0.394834] | cyl dist: 66.671448 
cyl point: [-15.661738, -34.997773, -0.394834] | cyl dist: 66.609539 
cyl point: [-15.661738, -34.997773, -0.394834] | cyl dist: 66.609539 
cyl point: [-15.398515, -34.997773, -0.394834] | cyl dist: 66.548606 
cyl point: [-15.398515, -34.997773, -0.394834] | cyl dist: 66.548606 
cyl point: [-15.135293, -34.997773, -0.394834] | cyl dist: 66.488651 
cyl point: [-15.135293, -34.997773, -0.394834] | cyl dist: 66.488651 
cyl point: [-14.872071, -34.997773, -0.394834] | cyl dist: 66.429677 
cyl point: [-14.872071, -34.997773, -0.394834] | cyl dist: 66.429677 
cyl point: [-14.608848, -34.997773, -0.394834] | cyl dist: 66.371687 
cyl point: [-14.608848, -34.997773, -0.394834] | cyl dist: 66.371687 
cyl point: [-14.345626, -34.997773, -0.394834] | cyl dist: 66.314683 
cyl point: [-14.345626, -34.997773, -0.394834] | cyl dist: 66.314683 
cyl point: [-14.082403, -34.997773, -0.394834] | cyl dist: 66.258668 
cyl point: [-14.082403, -34.997773, -0.394834] | cyl dist: 66.258668 
cyl point: [-13.819181, -34.997773, -0.394834] | cyl dist: 66.203643 
cyl point: [-13.819181, -34.997773, -0.394834] | cyl dist: 66.203643 
cyl point: [-13.555958, -34.997773, -0.394834] | cyl dist: 66.149613 
cyl point: [-13.555958, -34.997773, -0.394834] | cyl dist: 66.149613 
cyl point: [-13.292736, -34.997773, -0.394834] | cyl dist: 66.096579 
cyl point: [-13.292736, -34.997773, -0.394834] | cyl dist: 66.096579 
cyl point: [-13.029513, -34.997773, -0.394834] | cyl dist: 66.044543 
cyl point: [-13.029513, -34.997773, -0.394834] | cyl dist: 66.044543 
cyl point: [-12.766291, -34.997773, -0.394834] | cyl dist: 65.993508 
cyl point: [-12.766291, -34.997773, -0.394834] | cyl dist: 65.993508 
cyl point: [-12.503068, -34.997773, -0.394834] | cyl dist: 65.943476 
cyl point: [-12.503068, -34.997773, -0.394834] | cyl dist: 65.943476 
cyl point: [-12.239846, -34.997773, -0.394834] | cyl dist: 65.894450 
cyl point: [-12.239846, -34.997773, -0.394834] | cyl dist: 65.894450 
cyl point: [-11.976623, -34.997773, -0.394834] | cyl dist: 65.846432 
cyl point: [-11.976623, -34.997773, -0.394834] | cyl dist: 65.846432 
cyl point: [-11.713401, -34.997773, -0.394834] | cyl dist: 65.799424 
cyl point: [-11.713401, -34.997773, -0.394834] | cyl dist: 65.799424 
cyl point: [-11.450178, -34.997773, -0.394834] | cyl dist: 65.753427 
cyl point: [-11.450178, -34.997773, -0.394834] | cyl dist: 65.753427 
cyl point: [-11.186956, -34.997773, -0.394834] | cyl dist: 65.708445 
cyl point: [-11.186956, -34.997773, -0.394834] | cyl dist: 65.708445 
cyl point: [-10.923733, -34.997773, -0.394834] | cyl dist: 65.664480 
cyl point: [-10.923733, -34.997773, -0.394834] | cyl dist: 65.664480 
cyl point: [-10.660511, -34.997773, -0.394834] | cyl dist: 65.621533 
cyl point: [-10.660511, -34.997773, -0.394834] | cyl dist: 65.621533 
cyl point: [-10.397288, -34.997773, -0.394834] | cyl dist: 65.579606 
cyl point: [-10.397288, -34.997773, -0.394834] | cyl dist: 65.579606 
cyl point: [-10.134066, -34.997773, -0.394834] | cyl dist: 65.538701 
